order_id,customer_id,order_date,status,region_code
ORD00778,CUST0020,2025-12-05 07:56:36,SHIPPED,SOUTH
ORD00779,CUST0015,2025-02-02 08:57:36,DELIVERED,NORTH
ORD00780,,2026-04-26 18:47:36,RETURNED,NORTH
ORD00781,CUST0109,2024-12-04 04:32:36,RETURNED,SOUTH
ORD00782,CUST0065,2025-03-05 02:15:36,CANCELLED,EAST
ORD00783,CUST0124,2026-07-11 07:28:36,SHIPPED,EAST
ORD00784,CUST0220,2024-09-25 07:05:36,DELIVERED,NORTH
ORD00785,CUST0124,2025-05-16 17:42:36,CANCELLED,SOUTH
ORD00786,CUST0381,2026-02-26 18:22:36,SHIPPED,NORTH
ORD00787,CUST0137,2024-11-20 09:33:36,CANCELLED,SOUTH
ORD00788,CUST0017,2025-12-20 14:54:36,PLACED,SOUTH
ORD00789,CUST0092,2026-08-03 09:31:36,DELIVERED,WEST
ORD00790,CUST0490,2026-07-18 17:07:36,SHIPPED,EAST
ORD00791,CUST0538,2025-11-14 02:09:36,SHIPPED,NORTH
ORD00792,CUST0186,2026-01-03 07:59:36,DELIVERED,EAST
ORD00793,CUST0431,2024-08-14 06:09:36,SHIPPED,NORTH
ORD00794,CUST0545,2024-11-15 08:17:36,RETURNED,SOUTH
ORD00795,CUST0478,2026-05-13 10:07:36,DELIVERED,NORTH
ORD00796,CUST0200,2024-12-02 17:37:36,CANCELLED,WEST
ORD00797,CUST0182,2025-01-20 10:53:36,PLACED,NORTH
ORD00798,CUST0375,2025-05-27 19:21:36,DELIVERED,EAST
ORD00799,CUST0467,2024-09-22 16:41:36,PLACED,SOUTH
ORD00800,,08-09-2024,PLACED,NORTH
ORD00801,CUST0242,2025-11-08 07:31:36,DELIVERED,WEST
ORD00802,CUST0205,2026-07-03 23:08:36,PLACED,EAST
ORD00803,CUST0235,2024-11-17 20:41:36,CANCELLED,SOUTH
ORD00804,CUST0387,2025-03-22 15:24:36,RETURNED,WEST
ORD00805,CUST0056,2025-10-29 17:07:36,RETURNED,WEST
ORD00806,CUST0184,2025-09-10 00:02:36,CANCELLED,SOUTH
ORD00807,CUST0370,2025-05-12 19:15:36,SHIPPED,NORTH
ORD00808,CUST0585,2024-10-09 21:02:36,PLACED,WEST
ORD00809,CUST0472,2025-10-11 18:42:36,DELIVERED,SOUTH
ORD00810,CUST0304,2026-04-19 18:44:36,RETURNED,SOUTH
ORD00811,CUST0594,2026-02-26 19:59:36,CANCELLED,WEST
ORD00812,CUST0223,2026-04-07 04:47:36,CANCELLED,EAST
ORD00813,CUST0015,2025-10-22 12:49:36,SHIPPED,SOUTH
ORD00814,CUST0337,2025-10-28 07:08:36,RETURNED,SOUTH
ORD00815,CUST0590,2024-08-15 01:56:36,PLACED,WEST
ORD00816,CUST0519,2024-09-13 02:27:36,CANCELLED,WEST
ORD00817,CUST0101,2025-11-16 04:09:36,PLACED,NORTH
ORD00818,CUST0419,2025-03-20 17:16:36,DELIVERED,SOUTH
ORD00819,CUST0093,2024-08-26 04:36:36,DELIVERED,SOUTH
ORD00820,,2026-03-17 12:31:36,PLACED,WEST
ORD00821,CUST0477,2024-12-29 11:19:36,SHIPPED,EAST
ORD00822,CUST0478,2026-07-31 08:54:36,PLACED,WEST
ORD00823,CUST0342,2026-02-03 14:12:36,CANCELLED,EAST
ORD00824,CUST0558,2026-03-21 19:44:36,PLACED,EAST
ORD00825,CUST0057,2026-01-19 10:17:36,PLACED,NORTH
ORD00826,CUST0395,2025-08-19 03:33:36,PLACED,EAST
ORD00827,CUST0378,2025-02-05 09:29:36,PLACED,SOUTH
ORD00828,CUST0142,2025-07-17 20:28:36,PLACED,WEST
ORD00829,CUST0597,2026-07-29 19:42:36,SHIPPED,EAST
ORD00830,CUST0364,2025-05-10 05:37:36,CANCELLED,EAST
ORD00831,CUST0056,2024-10-13 00:16:36,CANCELLED,WEST
ORD00832,CUST0516,2026-01-30 16:24:36,RETURNED,EAST
ORD00833,CUST0465,2026-05-07 00:45:36,PLACED,SOUTH
ORD00834,CUST0471,2024-11-06 15:19:36,SHIPPED,EAST
ORD00835,CUST0079,2024-11-28 18:11:36,PLACED,SOUTH
ORD00836,CUST0511,2025-01-10 19:27:36,PLACED,EAST
ORD00837,CUST0429,2026-07-09 06:53:36,SHIPPED,WEST
ORD00838,CUST0358,2025-10-14 03:41:36,PLACED,EAST
ORD00839,CUST0195,2024-10-12 13:49:36,SHIPPED,EAST
ORD00840,,2026-03-24 23:35:36,DELIVERED,WEST
ORD00841,CUST0545,2026-02-22 03:23:36,DELIVERED,SOUTH
ORD00842,CUST0315,2025-01-31 21:08:36,CANCELLED,EAST
ORD00843,CUST0297,2024-09-26 17:16:36,DELIVERED,WEST
ORD00844,CUST0172,2026-05-04 18:39:36,RETURNED,EAST
ORD00845,CUST0188,2025-02-05 11:38:36,SHIPPED,SOUTH
ORD00846,CUST0245,2024-12-06 14:14:36,RETURNED,SOUTH
ORD00847,CUST0454,2025-05-03 00:05:36,SHIPPED,NORTH
ORD00848,CUST0326,2025-07-27 17:17:36,CANCELLED,SOUTH
ORD00849,CUST0549,2025-06-13 16:52:36,PLACED,WEST
ORD00850,CUST0514,2025-01-05 03:53:36,DELIVERED,SOUTH
ORD00851,CUST0005,2026-02-20 05:15:36,DELIVERED,WEST
ORD00852,CUST0298,2026-03-20 10:03:36,RETURNED,WEST
ORD00853,CUST0348,2026-07-15 16:40:36,CANCELLED,NORTH
ORD00854,CUST0143,2026-07-05 06:01:36,DELIVERED,NORTH
ORD00855,CUST0414,2026-05-03 20:22:36,DELIVERED,NORTH
ORD00856,CUST0336,2024-10-05 08:35:36,SHIPPED,SOUTH
ORD00857,CUST0286,2025-02-25 12:59:36,RETURNED,WEST
ORD00858,CUST0090,2026-01-16 01:06:36,CANCELLED,EAST
ORD00859,CUST0526,2024-10-06 10:17:36,CANCELLED,SOUTH
ORD00860,,2025-08-23 01:17:36,PLACED,EAST
ORD00861,CUST0356,2025-08-03 22:22:36,RETURNED,NORTH
ORD00862,CUST0222,2025-11-07 12:20:36,CANCELLED,EAST
ORD00863,CUST0169,2025-10-18 12:51:36,CANCELLED,SOUTH
ORD00864,CUST0089,2025-01-03 19:13:36,CANCELLED,EAST
ORD00865,CUST0068,2026-04-06 00:59:36,PLACED,WEST
ORD00866,CUST0281,2025-10-07 18:29:36,CANCELLED,SOUTH
ORD00867,CUST0206,2025-02-16 01:12:36,RETURNED,WEST
ORD00868,CUST0044,2025-06-15 07:13:36,CANCELLED,WEST
ORD00869,CUST0231,2024-09-05 13:03:36,DELIVERED,EAST
ORD00870,CUST0486,2024-12-15 09:36:36,DELIVERED,WEST
ORD00871,CUST0185,2025-12-26 11:35:36,SHIPPED,NORTH
ORD00872,CUST0123,2025-05-20 03:58:36,RETURNED,EAST
ORD00873,CUST0598,2025-12-15 07:21:36,DELIVERED,WEST
ORD00874,CUST0123,2025-08-27 05:40:36,RETURNED,NORTH
ORD00875,CUST0267,2025-01-23 06:57:36,SHIPPED,EAST
ORD00876,CUST0475,2026-07-19 17:16:36,SHIPPED,NORTH
ORD00877,CUST0281,2025-08-14 02:34:36,DELIVERED,NORTH
ORD00878,CUST0298,2025-06-04 05:34:36,PLACED,SOUTH
ORD00879,CUST0189,2024-11-14 08:42:36,SHIPPED,EAST
ORD00880,,2026-07-11 22:11:36,DELIVERED,NORTH
ORD00881,CUST0550,2026-03-26 00:46:36,SHIPPED,NORTH
ORD00882,CUST0141,2026-01-21 22:17:36,CANCELLED,WEST
ORD00883,CUST0351,2025-01-22 16:07:36,SHIPPED,SOUTH
ORD00884,CUST0194,2026-03-05 08:38:36,RETURNED,NORTH
ORD00885,CUST0430,2025-11-23 15:01:36,SHIPPED,NORTH
ORD00886,CUST0494,2025-07-31 22:38:36,DELIVERED,SOUTH
ORD00887,CUST0455,2026-04-13 05:42:36,DELIVERED,SOUTH
ORD00888,CUST0313,2024-09-08 12:46:36,PLACED,SOUTH
ORD00889,CUST0132,2026-07-20 17:38:36,SHIPPED,EAST
ORD00890,CUST0129,2025-03-11 16:59:36,CANCELLED,NORTH
ORD00891,CUST0080,2024-08-29 04:42:36,CANCELLED,NORTH
ORD00892,CUST0203,2024-11-27 14:44:36,RETURNED,NORTH
ORD00893,CUST0483,2024-12-08 20:56:36,PLACED,EAST
ORD00894,CUST0011,2024-11-15 16:52:36,RETURNED,SOUTH
ORD00895,CUST0206,2025-02-15 10:16:36,PLACED,NORTH
ORD00896,CUST0151,2025-05-21 07:16:36,DELIVERED,SOUTH
ORD00897,CUST0515,2026-04-28 20:26:36,RETURNED,NORTH
ORD00898,CUST0102,2026-03-24 13:27:36,SHIPPED,SOUTH
ORD00899,CUST0290,2025-02-01 05:54:36,PLACED,SOUTH
ORD00900,,04-08-2026,RETURNED,SOUTH
ORD00901,CUST0453,2026-06-29 16:05:36,DELIVERED,WEST
ORD00902,CUST0437,2025-03-17 05:08:36,CANCELLED,NORTH
ORD00903,CUST0323,2024-12-14 03:01:36,RETURNED,SOUTH
ORD00904,CUST0510,2025-08-14 11:12:36,RETURNED,NORTH
ORD00905,CUST0085,2025-07-11 04:01:36,CANCELLED,EAST
ORD00906,CUST0470,2026-04-16 12:13:36,CANCELLED,SOUTH
ORD00907,CUST0570,2025-09-30 22:48:36,CANCELLED,SOUTH
ORD00908,CUST0072,2025-12-10 10:17:36,SHIPPED,NORTH
ORD00909,CUST0506,2026-06-28 16:19:36,CANCELLED,NORTH
ORD00910,CUST0123,2025-01-03 01:19:36,RETURNED,NORTH
ORD00911,CUST0174,2024-10-15 00:06:36,DELIVERED,SOUTH
ORD00912,CUST0416,2024-12-12 20:47:36,CANCELLED,WEST
ORD00913,CUST0287,2026-08-10 07:31:36,DELIVERED,WEST
ORD00914,CUST0367,2025-12-10 10:32:36,CANCELLED,WEST
ORD00915,CUST0526,2025-05-21 17:43:36,CANCELLED,NORTH
ORD00916,CUST0126,2025-04-23 04:25:36,SHIPPED,SOUTH
ORD00917,CUST0031,2024-11-19 11:57:36,PLACED,WEST
ORD00918,CUST0028,2025-02-09 01:32:36,DELIVERED,SOUTH
ORD00919,CUST0312,2026-05-08 08:00:36,PLACED,WEST
ORD00920,,2025-03-03 22:36:36,CANCELLED,WEST
ORD00921,CUST0519,2025-05-04 06:15:36,RETURNED,NORTH
ORD00922,CUST0033,2025-10-23 16:18:36,CANCELLED,EAST
ORD00923,CUST0388,2025-11-06 02:56:36,PLACED,SOUTH
ORD00924,CUST0573,2026-06-15 22:50:36,SHIPPED,WEST
ORD00925,CUST0444,2024-12-24 22:39:36,CANCELLED,WEST
ORD00926,CUST0113,2026-03-15 10:25:36,RETURNED,WEST
ORD00927,CUST0490,2026-03-07 18:26:36,PLACED,WEST
ORD00928,CUST0271,2025-12-29 07:18:36,RETURNED,EAST
ORD00929,CUST0293,2025-07-03 13:55:36,RETURNED,NORTH
ORD00930,CUST0132,2025-08-20 00:45:36,RETURNED,NORTH
ORD00931,CUST0352,2025-09-02 16:21:36,DELIVERED,EAST
ORD00932,CUST0424,2025-08-03 14:36:36,SHIPPED,SOUTH
ORD00933,CUST0242,2026-06-03 22:31:36,PLACED,NORTH
ORD00934,CUST0314,2024-12-04 23:04:36,PLACED,EAST
ORD00935,CUST0039,2025-11-24 10:49:36,CANCELLED,WEST
ORD00936,CUST0275,2024-08-30 11:24:36,RETURNED,NORTH
ORD00937,CUST0326,2025-08-31 07:18:36,DELIVERED,NORTH
ORD00938,CUST0503,2024-11-20 11:37:36,SHIPPED,EAST
ORD00939,CUST0511,2026-01-06 10:15:36,SHIPPED,EAST
ORD00940,,2025-10-29 19:25:36,PLACED,SOUTH
ORD00941,CUST0296,2025-05-07 14:13:36,RETURNED,WEST
ORD00942,CUST0233,2026-05-11 11:59:36,RETURNED,NORTH
ORD00943,CUST0346,2025-05-15 15:30:36,RETURNED,WEST
ORD00944,CUST0440,2025-03-12 00:44:36,PLACED,EAST
ORD00945,CUST0519,2025-06-13 02:36:36,RETURNED,EAST
ORD00946,CUST0206,2025-10-08 01:10:36,RETURNED,WEST
ORD00947,CUST0563,2025-02-09 13:34:36,RETURNED,SOUTH
ORD00948,CUST0593,2026-01-02 19:36:36,CANCELLED,EAST
ORD00949,CUST0548,2026-05-01 02:53:36,RETURNED,NORTH
ORD00950,CUST0537,2025-03-03 00:23:36,SHIPPED,SOUTH
ORD00951,CUST0156,2026-07-11 22:48:36,CANCELLED,WEST
ORD00952,CUST0328,2024-10-14 09:07:36,CANCELLED,EAST
ORD00953,CUST0295,2026-06-01 18:10:36,RETURNED,SOUTH
ORD00954,CUST0418,2025-04-10 16:03:36,SHIPPED,NORTH
ORD00955,CUST0253,2025-06-23 03:25:36,RETURNED,WEST
ORD00956,CUST0435,2026-06-02 14:06:36,SHIPPED,EAST
ORD00957,CUST0140,2024-09-07 21:44:36,DELIVERED,SOUTH
ORD00958,CUST0044,2025-12-19 12:57:36,PLACED,EAST
ORD00959,CUST0307,2024-10-14 02:51:36,DELIVERED,NORTH
ORD00960,,2024-12-30 20:01:36,RETURNED,NORTH
ORD00961,CUST0537,2026-06-21 07:43:36,RETURNED,EAST
ORD00962,CUST0511,2024-11-09 20:32:36,PLACED,EAST
ORD00963,CUST0339,2026-03-31 12:18:36,SHIPPED,WEST
ORD00964,CUST0225,2025-01-03 16:05:36,SHIPPED,EAST
ORD00965,CUST0453,2025-10-01 21:49:36,RETURNED,NORTH
ORD00966,CUST0505,2026-02-07 00:38:36,PLACED,EAST
ORD00967,CUST0561,2025-10-17 04:37:36,SHIPPED,EAST
ORD00968,CUST0149,2025-08-16 04:39:36,DELIVERED,EAST
ORD00969,CUST0022,2026-06-01 07:56:36,PLACED,SOUTH
ORD00970,CUST0261,2026-02-26 01:13:36,DELIVERED,NORTH
ORD00971,CUST0550,2025-04-09 03:18:36,PLACED,WEST
ORD00972,CUST0263,2025-06-13 15:53:36,SHIPPED,EAST
ORD00973,CUST0217,2025-01-21 03:34:36,DELIVERED,WEST
ORD00974,CUST0035,2025-05-16 15:46:36,CANCELLED,WEST
ORD00975,CUST0425,2025-07-16 11:21:36,PLACED,SOUTH
ORD00976,CUST0269,2026-01-09 15:16:36,CANCELLED,EAST
ORD00977,CUST0467,2026-07-21 13:42:36,PLACED,SOUTH
ORD00978,CUST0457,2026-05-27 16:54:36,CANCELLED,SOUTH
ORD00979,CUST0314,2025-06-27 06:59:36,PLACED,SOUTH
ORD00980,,2026-01-20 11:43:36,SHIPPED,WEST
ORD00981,CUST0329,2025-11-15 04:49:36,SHIPPED,EAST
ORD00982,CUST0179,2026-07-14 07:46:36,DELIVERED,EAST
ORD00983,CUST0205,2024-11-04 02:17:36,SHIPPED,WEST
ORD00984,CUST0389,2026-03-16 19:55:36,PLACED,SOUTH
ORD00985,CUST0092,2025-11-25 19:10:36,SHIPPED,NORTH
ORD00986,CUST0413,2026-05-04 02:32:36,DELIVERED,SOUTH
ORD00987,CUST0092,2025-08-20 18:30:36,PLACED,NORTH
ORD00988,CUST0541,2025-10-29 03:46:36,CANCELLED,NORTH
ORD00989,CUST0231,2026-08-09 19:06:36,DELIVERED,EAST
ORD00990,CUST0509,2025-09-04 17:21:36,SHIPPED,SOUTH
ORD00991,CUST0291,2026-07-03 19:20:36,SHIPPED,WEST
ORD00992,CUST0151,2024-09-07 22:10:36,SHIPPED,WEST
ORD00993,CUST0256,2025-08-23 07:37:36,CANCELLED,NORTH
ORD00994,CUST0011,2025-12-02 17:49:36,DELIVERED,WEST
ORD00995,CUST0219,2026-08-10 01:39:36,CANCELLED,EAST
ORD00996,CUST0075,2024-11-15 05:57:36,PLACED,EAST
ORD00997,CUST0242,2025-12-05 00:32:36,RETURNED,NORTH
ORD00998,CUST0006,2025-04-26 05:33:36,CANCELLED,EAST
ORD00999,CUST0407,2026-06-28 00:02:36,RETURNED,NORTH
ORD01000,,08-02-2025,RETURNED,WEST
