item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM001020,ORD00173,PROD0041,1,1440.59,20
ITEM001021,ORD00551,PROD0007,2,742.78,30
ITEM001022,ORD00027,PROD0209,3,437.12,20
ITEM001023,ORD00437,PROD0130,-3,1249.94,10
ITEM001024,ORD00941,PROD0123,1,677.72,15
ITEM001025,ORD00506,PROD0089,3,1299.46,10
ITEM001026,ORD00750,PROD0363,1,1209.39,25
ITEM001027,ORD00813,PROD0077,2,504.13,20
ITEM001028,ORD00344,PROD0465,3,953.32,20
ITEM001029,ORD00689,PROD0323,1,1340.56,0
ITEM001030,ORD00444,PROD0534,1,489.94,30
ITEM001031,ORD00572,PROD0009,1,383.95,20
ITEM001032,ORD00386,PROD0201,2,412.62,5
ITEM001033,ORD00497,PROD0509,2,438.25,5
ITEM001034,ORD00651,PROD0529,1,1288.59,25
ITEM001035,ORD00220,PROD0445,1,119.55,20
ITEM001036,ORD00626,PROD0183,2,77.44,25
ITEM001037,ORD00270,PROD0390,5,953.92,5
ITEM001038,ORD00654,PROD0496,3,805.08,5
ITEM001039,ORD00899,PROD0238,3,1315.06,25
ITEM001040,ORD00497,PROD0402,4,904.81,20
ITEM001041,ORD00493,PROD0099,3,344.02,30
ITEM001042,ORD00783,PROD0430,3,1454.66,10
ITEM001043,ORD00254,PROD0119,4,280.77,10
ITEM001044,ORD00677,PROD0356,1,1051.51,25
ITEM001045,ORD00132,PROD0501,4,909.57,25
ITEM001046,ORD00241,PROD0298,1,416.53,5
ITEM001047,ORD00912,PROD0063,4,852.14,10
ITEM001048,ORD00268,PROD0422,3,599.24,15
ITEM001049,ORD00436,PROD0267,4,1370.31,10
ITEM001050,ORD00498,PROD0348,2,961.67,0
ITEM001051,ORD00316,PROD0420,4,347.54,5
ITEM001052,ORD00549,PROD0113,2,1422.86,20
ITEM001053,ORD00626,PROD0133,3,915.34,0
ITEM001054,ORD00974,PROD0389,1,153.57,25
ITEM001055,ORD00342,PROD0567,3,113.93,0
ITEM001056,ORD00532,PROD0549,-2,313.69,5
ITEM001057,ORD00859,PROD0406,5,1292.39,5
ITEM001058,ORD00298,PROD0383,2,510.62,5
ITEM001059,ORD00567,PROD0014,2,73.39,0
ITEM001060,ORD00774,PROD0105,5,762.22,30
ITEM001061,ORD00497,PROD0161,1,438.97,0
ITEM001062,ORD00236,PROD0035,2,423.24,0
ITEM001063,ORD00833,PROD0411,4,214.17,25
ITEM001064,ORD00898,PROD0087,3,133.26,20
ITEM001065,ORD00740,PROD0021,4,41.82,30
ITEM001066,ORD00555,PROD0156,5,161.42,20
ITEM001067,ORD00812,PROD0199,4,1250.58,30
ITEM001068,ORD00320,PROD0436,3,778.29,0
ITEM001069,ORD00310,PROD0470,3,319.95,10
ITEM001070,ORD00993,PROD0483,5,577.34,15
ITEM001071,ORD00096,PROD0417,2,850.27,15
ITEM001072,ORD00292,PROD0519,5,382.03,0
ITEM001073,ORD00509,PROD0382,4,1148.8,25
ITEM001074,ORD00111,PROD0230,4,875.26,0
ITEM001075,ORD00407,PROD0458,2,567.34,20
ITEM001076,ORD00112,PROD0341,3,232.78,25
ITEM001077,ORD01000,PROD0098,1,850.11,5
ITEM001078,ORD00886,PROD0256,4,144.16,15
ITEM001079,ORD00632,PROD0536,4,1090.09,20
ITEM001080,ORD00779,PROD0061,2,1155.76,10
ITEM001081,ORD00422,PROD0346,3,1254.8,0
ITEM001082,ORD00330,PROD0417,5,1309.71,10
ITEM001083,ORD00707,PROD0576,2,1196.15,20
ITEM001084,ORD00512,PROD0242,3,496.32,25
ITEM001085,ORD00495,PROD0569,5,1290.81,25
ITEM001086,ORD00084,PROD0436,1,1054.9,15
ITEM001087,ORD00131,PROD0166,1,789.51,0
ITEM001088,ORD00171,PROD0449,2,1307.23,0
ITEM001089,ORD00040,PROD0175,-2,946.72,20
ITEM001090,ORD00499,PROD0561,2,638.86,0
ITEM001091,ORD00304,PROD0446,1,1493.7,25
ITEM001092,ORD00945,PROD0536,3,497.13,10
ITEM001093,ORD00578,PROD0145,2,449.49,25
ITEM001094,ORD00210,PROD0381,5,788.68,10
ITEM001095,ORD00484,PROD0216,4,1405.58,25
ITEM001096,ORD00738,PROD0169,2,796.08,30
ITEM001097,ORD00486,PROD0326,1,636.13,5
ITEM001098,ORD00482,PROD0006,1,481.52,5
ITEM001099,ORD00205,PROD0551,1,698.72,0
ITEM001100,INVALID01100,PROD0480,5,899.79,0
ITEM001101,ORD00359,PROD0232,5,530.54,0
ITEM001102,ORD00951,PROD0282,2,440.6,30
ITEM001103,ORD00437,PROD0314,5,563.57,30
ITEM001104,ORD00413,PROD0575,3,820.71,25
ITEM001105,ORD00208,PROD0157,1,172.4,5
ITEM001106,ORD00287,PROD0270,2,854.22,5
ITEM001107,ORD00817,PROD0393,5,508.64,30
ITEM001108,ORD00874,PROD0284,5,1450.66,25
ITEM001109,ORD00893,PROD0485,5,329.77,0
ITEM001110,ORD00803,PROD0222,2,155.18,30
ITEM001111,ORD00630,PROD0147,2,263.93,30
ITEM001112,ORD00001,PROD0080,3,1346.01,0
ITEM001113,ORD00141,PROD0451,5,649.6,15
ITEM001114,ORD00335,PROD0513,3,1144.81,5
ITEM001115,ORD00574,PROD0387,4,1165.4,25
ITEM001116,ORD00486,PROD0320,3,1261.2,10
ITEM001117,ORD00544,PROD0220,1,1433.93,25
ITEM001118,ORD00854,PROD0147,3,1263.02,20
ITEM001119,ORD00453,PROD0257,4,1034.34,20
ITEM001120,ORD00922,PROD0357,4,283.46,30
ITEM001121,ORD00375,PROD0355,4,1098.17,5
ITEM001122,ORD00632,PROD0392,-1,573.82,25
ITEM001123,ORD00011,PROD0453,2,554.27,5
ITEM001124,ORD00006,PROD0318,5,506.11,10
ITEM001125,ORD00938,PROD0515,3,1383.91,20
ITEM001126,ORD00280,PROD0282,1,969.68,15
ITEM001127,ORD00045,PROD0281,3,945.4,20
ITEM001128,ORD00844,PROD0483,1,1495.9,25
ITEM001129,ORD00466,PROD0178,4,720.7,30
ITEM001130,ORD00664,PROD0107,5,76.53,0
ITEM001131,ORD00628,PROD0182,2,1308.95,5
ITEM001132,ORD00085,PROD0123,4,102.95,25
ITEM001133,ORD00728,PROD0322,1,164.26,20
ITEM001134,ORD00285,PROD0018,2,512.34,25
ITEM001135,ORD00869,PROD0174,3,1360.47,20
ITEM001136,ORD00740,PROD0529,3,40.97,25
ITEM001137,ORD00413,PROD0063,4,116.13,30
ITEM001138,ORD00780,PROD0152,5,1098.86,0
ITEM001139,ORD00177,PROD0046,4,427.78,5
ITEM001140,ORD00706,PROD0420,5,275.99,25
ITEM001141,ORD00863,PROD0319,1,425.17,10
ITEM001142,ORD00121,PROD0478,3,860.9,25
ITEM001143,ORD00089,PROD0475,5,150.48,0
ITEM001144,ORD00187,PROD0191,1,489.9,25
ITEM001145,ORD00989,PROD0174,1,1187.33,5
ITEM001146,ORD00654,PROD0472,3,140.29,25
ITEM001147,ORD00966,PROD0316,2,1259.22,25
ITEM001148,ORD00966,PROD0136,2,479.52,15
ITEM001149,ORD00723,PROD0183,3,432.87,20
ITEM001150,ORD00324,PROD0232,4,1256.21,10
ITEM001151,ORD00905,PROD0182,2,1469.33,10
ITEM001152,ORD00715,PROD0271,4,156.77,10
ITEM001153,ORD00593,PROD0358,3,1163.11,20
ITEM001154,ORD00461,PROD0038,2,1425.5,20
ITEM001155,ORD00395,PROD0583,-3,331.78,25
ITEM001156,ORD00445,PROD0296,3,327.02,25
ITEM001157,ORD00992,PROD0565,5,1248.19,30
ITEM001158,ORD00276,PROD0526,1,1164.65,10
ITEM001159,ORD00224,PROD0268,4,66.54,0
ITEM001160,ORD00530,PROD0487,2,226.93,20
ITEM001161,ORD00331,PROD0578,3,579.31,20
ITEM001162,ORD00923,PROD0331,1,1057.91,25
ITEM001163,ORD00368,PROD0163,1,643.68,10
ITEM001164,ORD00345,PROD0192,1,1371.46,10
ITEM001165,ORD00167,PROD0560,4,295.52,0
ITEM001166,ORD00450,PROD0468,5,898.49,25
ITEM001167,ORD00446,PROD0485,4,1254.46,10
ITEM001168,ORD00741,PROD0346,3,734.19,15
ITEM001169,ORD00308,PROD0240,1,1149.5,20
ITEM001170,ORD00111,PROD0437,4,1165.63,20
ITEM001171,ORD00411,PROD0030,5,262.76,5
ITEM001172,ORD00945,PROD0537,3,313.72,20
ITEM001173,ORD00770,PROD0134,2,1001.84,30
ITEM001174,ORD00983,PROD0093,1,477.72,30
ITEM001175,ORD00145,PROD0470,3,606.07,15
ITEM001176,ORD00001,PROD0206,2,1326.77,10
ITEM001177,ORD00315,PROD0190,1,369.55,5
ITEM001178,ORD00448,PROD0251,1,248.12,20
ITEM001179,ORD00866,PROD0006,3,726.47,10
ITEM001180,ORD00103,PROD0564,4,1036.44,25
ITEM001181,ORD00218,PROD0386,4,1250.39,25
ITEM001182,ORD00249,PROD0397,1,210.18,30
ITEM001183,ORD00958,PROD0410,2,1164.43,10
ITEM001184,ORD00840,PROD0404,4,810.49,10
ITEM001185,ORD00501,PROD0028,5,348.11,20
ITEM001186,ORD00183,PROD0378,2,556.18,20
ITEM001187,ORD00843,PROD0408,1,1373.59,25
ITEM001188,ORD00236,PROD0193,-2,85.49,10
ITEM001189,ORD00446,PROD0348,1,588.42,5
ITEM001190,ORD00436,PROD0292,2,480.42,25
ITEM001191,ORD00841,PROD0036,4,406.31,15
ITEM001192,ORD00184,PROD0408,2,1029.86,30
ITEM001193,ORD00109,PROD0085,4,532.5,25
ITEM001194,ORD00104,PROD0013,4,258.11,5
ITEM001195,ORD00589,PROD0394,5,1035.72,0
ITEM001196,ORD00498,PROD0433,4,1161.61,10
ITEM001197,ORD00436,PROD0119,3,913.38,30
ITEM001198,ORD00931,PROD0515,4,571.78,15
ITEM001199,ORD00730,PROD0548,3,1458.22,0
ITEM001200,INVALID01200,PROD0435,2,806.93,15
ITEM001201,ORD00892,PROD0154,1,30.3,25
ITEM001202,ORD00605,PROD0203,3,782.05,20
ITEM001203,ORD00746,PROD0446,4,91.84,10
ITEM001204,ORD00041,PROD0502,1,701.17,0
ITEM001205,ORD00911,PROD0379,5,393.44,10
ITEM001206,ORD00692,PROD0025,3,823.27,5
ITEM001207,ORD00301,PROD0428,3,45.93,10
ITEM001208,ORD00305,PROD0115,1,548.72,0
ITEM001209,ORD00545,PROD0255,4,279.35,20
ITEM001210,ORD00097,PROD0149,2,956.72,15
ITEM001211,ORD00915,PROD0354,3,1458.34,25
ITEM001212,ORD00633,PROD0537,2,862.22,0
ITEM001213,ORD00079,PROD0382,3,76.67,20
ITEM001214,ORD00742,PROD0392,1,778.7,25
ITEM001215,ORD00081,PROD0310,3,645.34,0
ITEM001216,ORD00189,PROD0082,3,1258.54,15
ITEM001217,ORD00989,PROD0197,1,864.92,10
ITEM001218,ORD00631,PROD0553,5,1284.28,5
ITEM001219,ORD00711,PROD0384,1,868.54,5
ITEM001220,ORD00779,PROD0282,4,1125.37,30
ITEM001221,ORD00191,PROD0047,-3,914.84,5
ITEM001222,ORD00695,PROD0280,3,27.48,5
ITEM001223,ORD00020,PROD0133,4,426.66,15
ITEM001224,ORD00614,PROD0100,3,347.56,0
ITEM001225,ORD00727,PROD0227,3,114.31,10
ITEM001226,ORD00746,PROD0472,5,890.11,25
ITEM001227,ORD00610,PROD0555,3,595.78,20
ITEM001228,ORD00013,PROD0349,3,493.07,30
ITEM001229,ORD00456,PROD0474,2,1284.45,15
ITEM001230,ORD00216,PROD0175,5,1016.02,10
ITEM001231,ORD00413,PROD0586,1,1452.23,25
ITEM001232,ORD00499,PROD0354,5,142.98,25
ITEM001233,ORD00543,PROD0312,3,451.9,10
ITEM001234,ORD00463,PROD0031,4,250.73,20
ITEM001235,ORD00171,PROD0361,5,856.04,15
ITEM001236,ORD00784,PROD0291,1,843.53,15
ITEM001237,ORD00241,PROD0551,4,214.91,20
ITEM001238,ORD00972,PROD0100,1,605.71,5
ITEM001239,ORD00114,PROD0297,5,284.36,5
ITEM001240,ORD00786,PROD0564,4,624.6,30
ITEM001241,ORD00223,PROD0286,4,492.72,10
ITEM001242,ORD00646,PROD0326,1,763.41,20
ITEM001243,ORD00402,PROD0414,2,752.35,15
ITEM001244,ORD00294,PROD0161,4,1387.39,5
ITEM001245,ORD00410,PROD0004,3,808.35,10
ITEM001246,ORD00782,PROD0177,4,1031.36,0
ITEM001247,ORD00393,PROD0429,5,1461.89,15
ITEM001248,ORD00194,PROD0230,1,225.09,20
ITEM001249,ORD00516,PROD0585,1,1103.58,0
ITEM001250,ORD00333,PROD0256,5,266.36,25
ITEM001251,ORD00484,PROD0380,1,53.62,20
ITEM001252,ORD00905,PROD0566,4,776.78,5
ITEM001253,ORD00871,PROD0469,2,566.22,30
ITEM001254,ORD00246,PROD0205,-2,497.63,10
ITEM001255,ORD00067,PROD0212,1,874.85,15
ITEM001256,ORD00251,PROD0455,5,1484.78,30
ITEM001257,ORD00182,PROD0513,4,969.24,30
ITEM001258,ORD00619,PROD0164,3,382.4,25
ITEM001259,ORD00986,PROD0008,1,1127.94,25
ITEM001260,ORD00694,PROD0533,4,1493.39,30
ITEM001261,ORD00395,PROD0428,1,1437.21,25
ITEM001262,ORD00551,PROD0547,1,1077.85,15
ITEM001263,ORD00493,PROD0300,1,1221.26,30
ITEM001264,ORD00843,PROD0373,1,611.16,20
ITEM001265,ORD00645,PROD0439,4,1185.39,0
ITEM001266,ORD00150,PROD0594,3,1135.3,0
ITEM001267,ORD00740,PROD0376,2,631.08,10
ITEM001268,ORD00146,PROD0495,2,330.93,0
ITEM001269,ORD00338,PROD0470,1,1350.81,15
ITEM001270,ORD00771,PROD0267,2,526.82,25
ITEM001271,ORD00456,PROD0462,3,1055.35,20
ITEM001272,ORD00282,PROD0037,5,1146.76,5
ITEM001273,ORD00535,PROD0027,3,347.11,10
ITEM001274,ORD00578,PROD0299,3,473.86,25
ITEM001275,ORD00163,PROD0313,5,723.42,15
ITEM001276,ORD00690,PROD0159,3,1120.73,25
ITEM001277,ORD00132,PROD0300,2,1291.54,10
ITEM001278,ORD00653,PROD0029,2,1279.36,20
ITEM001279,ORD00311,PROD0599,2,37.86,10
ITEM001280,ORD00739,PROD0530,5,620.65,20
ITEM001281,ORD00922,PROD0353,2,972.9,20
ITEM001282,ORD00874,PROD0322,5,794.54,15
ITEM001283,ORD00887,PROD0174,4,1308.76,15
ITEM001284,ORD00180,PROD0389,4,41.06,0
ITEM001285,ORD00351,PROD0317,2,325.52,5
ITEM001286,ORD00285,PROD0123,5,982.0,10
ITEM001287,ORD00511,PROD0013,-3,1263.17,30
ITEM001288,ORD00839,PROD0234,5,1117.24,10
ITEM001289,ORD00681,PROD0409,1,947.08,10
ITEM001290,ORD00520,PROD0278,1,838.86,20
ITEM001291,ORD00867,PROD0082,5,1456.25,0
ITEM001292,ORD00458,PROD0536,5,387.0,10
ITEM001293,ORD00817,PROD0251,2,357.94,25
ITEM001294,ORD00468,PROD0042,2,1469.48,10
ITEM001295,ORD00566,PROD0094,3,1119.8,25
ITEM001296,ORD00851,PROD0136,1,793.39,0
ITEM001297,ORD00213,PROD0250,2,886.8,20
ITEM001298,ORD00489,PROD0101,4,814.66,30
ITEM001299,ORD00053,PROD0075,3,310.71,0
ITEM001300,INVALID01300,PROD0488,1,312.15,20
ITEM001301,ORD00604,PROD0499,2,463.94,0
ITEM001302,ORD00596,PROD0115,4,1085.57,15
ITEM001303,ORD00797,PROD0468,2,1488.51,10
ITEM001304,ORD00773,PROD0278,4,749.06,5
ITEM001305,ORD00337,PROD0495,5,781.02,25
ITEM001306,ORD00307,PROD0545,3,388.55,10
ITEM001307,ORD00695,PROD0516,5,477.03,15
ITEM001308,ORD00115,PROD0500,2,29.65,20
ITEM001309,ORD00482,PROD0168,4,284.62,30
ITEM001310,ORD00443,PROD0097,3,1389.44,15
ITEM001311,ORD00351,PROD0188,5,306.52,0
ITEM001312,ORD00782,PROD0219,2,474.66,10
ITEM001313,ORD00328,PROD0484,5,172.32,10
ITEM001314,ORD00950,PROD0216,5,865.09,5
ITEM001315,ORD00332,PROD0197,2,1154.27,30
ITEM001316,ORD00176,PROD0161,2,502.01,20
ITEM001317,ORD00486,PROD0427,5,1174.04,10
ITEM001318,ORD00235,PROD0484,3,1402.81,30
ITEM001319,ORD00311,PROD0149,3,473.22,25
ITEM001320,ORD00363,PROD0316,-2,649.44,15
ITEM001321,ORD00781,PROD0006,4,1148.09,15
ITEM001322,ORD00057,PROD0363,4,975.77,5
ITEM001323,ORD00999,PROD0281,4,48.83,25
ITEM001324,ORD00208,PROD0263,2,456.3,10
ITEM001325,ORD00025,PROD0438,3,1190.56,10
ITEM001326,ORD00572,PROD0205,5,1200.26,20
ITEM001327,ORD00516,PROD0281,4,178.12,5
ITEM001328,ORD00165,PROD0492,3,1413.41,20
ITEM001329,ORD00482,PROD0400,1,1037.95,25
ITEM001330,ORD00499,PROD0287,2,1480.66,20
ITEM001331,ORD00385,PROD0104,1,103.05,10
ITEM001332,ORD00283,PROD0379,5,668.42,10
ITEM001333,ORD00114,PROD0138,4,1323.66,0
ITEM001334,ORD00333,PROD0156,4,1313.45,20
ITEM001335,ORD00307,PROD0205,5,851.52,15
ITEM001336,ORD00252,PROD0587,3,828.95,25
ITEM001337,ORD00267,PROD0544,5,1229.62,25
ITEM001338,ORD00023,PROD0070,2,1308.67,25
ITEM001339,ORD00729,PROD0370,3,1359.55,15
ITEM001340,ORD00766,PROD0189,2,495.48,5
ITEM001341,ORD00472,PROD0342,3,314.5,25
ITEM001342,ORD00266,PROD0024,3,227.6,25
ITEM001343,ORD00421,PROD0406,4,1212.98,30
ITEM001344,ORD00050,PROD0062,5,1371.21,20
ITEM001345,ORD00383,PROD0580,1,667.07,0
ITEM001346,ORD00983,PROD0335,5,1189.4,15
ITEM001347,ORD00290,PROD0342,5,958.87,25
ITEM001348,ORD00078,PROD0095,5,1461.86,30
ITEM001349,ORD00116,PROD0163,5,1201.91,30
ITEM001350,ORD00872,PROD0588,1,1385.3,20
ITEM001351,ORD00666,PROD0075,2,1155.33,15
ITEM001352,ORD00838,PROD0477,3,687.91,25
ITEM001353,ORD00156,PROD0187,-1,978.8,10
ITEM001354,ORD00465,PROD0443,5,1336.31,15
ITEM001355,ORD00589,PROD0007,3,943.06,15
ITEM001356,ORD00020,PROD0231,1,497.13,5
ITEM001357,ORD00266,PROD0599,2,1018.32,10
ITEM001358,ORD00546,PROD0206,4,1159.49,20
ITEM001359,ORD00948,PROD0591,3,245.86,30
ITEM001360,ORD00152,PROD0316,2,288.75,0
ITEM001361,ORD00547,PROD0041,5,1173.61,20
ITEM001362,ORD00357,PROD0336,1,1308.42,5
ITEM001363,ORD00674,PROD0207,2,468.34,15
ITEM001364,ORD00278,PROD0223,2,1163.07,0
ITEM001365,ORD00141,PROD0127,4,1254.55,15
ITEM001366,ORD00027,PROD0214,4,583.02,15
ITEM001367,ORD00450,PROD0204,4,324.34,15
ITEM001368,ORD00605,PROD0096,1,1454.48,20
ITEM001369,ORD00936,PROD0529,5,200.12,30
ITEM001370,ORD00215,PROD0501,1,1116.15,10
ITEM001371,ORD00768,PROD0426,3,302.65,0
ITEM001372,ORD00819,PROD0369,5,727.41,20
ITEM001373,ORD00115,PROD0017,4,30.74,30
ITEM001374,ORD00431,PROD0103,4,544.93,10
ITEM001375,ORD00857,PROD0445,1,1419.99,25
ITEM001376,ORD00308,PROD0087,2,982.64,30
ITEM001377,ORD00400,PROD0017,4,1427.94,10
ITEM001378,ORD00748,PROD0047,3,228.29,5
ITEM001379,ORD00182,PROD0010,5,209.36,5
ITEM001380,ORD00144,PROD0040,4,110.55,30
ITEM001381,ORD00215,PROD0381,3,933.98,30
ITEM001382,ORD00162,PROD0177,4,278.46,20
ITEM001383,ORD00989,PROD0186,2,560.3,0
ITEM001384,ORD00806,PROD0031,2,756.38,10
ITEM001385,ORD00414,PROD0272,3,940.43,0
ITEM001386,ORD00803,PROD0030,-2,1335.45,0
ITEM001387,ORD00753,PROD0418,2,88.82,15
ITEM001388,ORD00781,PROD0538,5,271.22,0
ITEM001389,ORD00016,PROD0229,3,156.34,0
ITEM001390,ORD00116,PROD0476,4,1475.39,30
ITEM001391,ORD00920,PROD0451,5,218.92,20
ITEM001392,ORD00829,PROD0319,1,724.84,10
ITEM001393,ORD00132,PROD0553,3,561.06,20
ITEM001394,ORD00685,PROD0490,1,749.35,30
ITEM001395,ORD00873,PROD0201,5,206.23,20
ITEM001396,ORD00133,PROD0231,2,995.63,25
ITEM001397,ORD00098,PROD0290,4,1332.64,0
ITEM001398,ORD00256,PROD0257,2,293.25,25
ITEM001399,ORD00309,PROD0474,3,1009.17,20
ITEM001400,INVALID01400,PROD0274,5,1144.64,5
ITEM001401,ORD00336,PROD0384,4,998.58,20
ITEM001402,ORD00755,PROD0395,1,955.18,30
ITEM001403,ORD00203,PROD0015,2,231.57,0
ITEM001404,ORD00856,PROD0166,2,607.21,0
ITEM001405,ORD00586,PROD0496,4,1289.37,5
ITEM001406,ORD00644,PROD0416,5,689.11,5
ITEM001407,ORD00465,PROD0270,5,827.9,0
ITEM001408,ORD00763,PROD0527,3,1387.35,10
ITEM001409,ORD00914,PROD0262,2,524.65,30
ITEM001410,ORD00500,PROD0468,5,1001.61,25
ITEM001411,ORD00877,PROD0532,3,409.04,30
ITEM001412,ORD00375,PROD0027,4,1447.84,5
ITEM001413,ORD00097,PROD0469,2,1248.52,0
ITEM001414,ORD00564,PROD0130,3,1312.49,10
ITEM001415,ORD00464,PROD0567,4,1476.78,0
ITEM001416,ORD00990,PROD0187,5,608.39,20
ITEM001417,ORD00200,PROD0228,2,1168.35,5
ITEM001418,ORD00752,PROD0539,3,909.39,5
ITEM001419,ORD00577,PROD0049,-3,1204.38,10
ITEM001420,ORD00553,PROD0544,2,266.8,5
ITEM001421,ORD00103,PROD0232,2,1267.99,30
ITEM001422,ORD00734,PROD0554,2,1414.44,20
ITEM001423,ORD00435,PROD0286,2,92.39,15
ITEM001424,ORD00304,PROD0535,4,1458.57,15
ITEM001425,ORD00480,PROD0140,3,1087.89,10
ITEM001426,ORD00001,PROD0258,1,1068.34,25
ITEM001427,ORD00320,PROD0069,2,107.65,15
ITEM001428,ORD00144,PROD0493,2,1237.21,30
ITEM001429,ORD00996,PROD0401,2,1183.74,25
ITEM001430,ORD00430,PROD0199,4,387.89,10
ITEM001431,ORD00073,PROD0283,2,227.85,15
ITEM001432,ORD00127,PROD0156,5,324.63,5
ITEM001433,ORD00689,PROD0336,3,35.94,0
ITEM001434,ORD00534,PROD0537,3,171.87,25
ITEM001435,ORD00613,PROD0238,4,997.42,10
ITEM001436,ORD00842,PROD0555,1,1119.51,15
ITEM001437,ORD00158,PROD0350,1,1315.35,0
ITEM001438,ORD00391,PROD0116,3,947.81,15
ITEM001439,ORD00600,PROD0499,2,1142.52,5
ITEM001440,ORD00536,PROD0091,1,1496.46,20
ITEM001441,ORD00983,PROD0372,5,377.11,30
ITEM001442,ORD00681,PROD0443,4,644.08,25
ITEM001443,ORD00108,PROD0283,3,1359.0,25
ITEM001444,ORD00521,PROD0430,3,1007.13,10
ITEM001445,ORD00366,PROD0014,1,169.67,30
ITEM001446,ORD00498,PROD0600,2,752.56,20
ITEM001447,ORD00445,PROD0107,3,1496.01,30
ITEM001448,ORD00726,PROD0575,4,917.83,20
ITEM001449,ORD00385,PROD0532,5,1308.18,25
ITEM001450,ORD00392,PROD0111,1,893.71,30
ITEM001451,ORD00659,PROD0590,1,160.47,30
ITEM001452,ORD00245,PROD0432,-3,1226.62,25
ITEM001453,ORD00763,PROD0356,1,977.69,15
ITEM001454,ORD00873,PROD0588,4,1297.85,0
ITEM001455,ORD00963,PROD0443,4,1010.22,0
ITEM001456,ORD00222,PROD0186,5,55.73,10
ITEM001457,ORD00102,PROD0423,3,1206.8,25
ITEM001458,ORD00468,PROD0368,3,1231.19,10
ITEM001459,ORD00361,PROD0284,2,680.09,0
ITEM001460,ORD00333,PROD0270,4,1157.54,5
ITEM001461,ORD00215,PROD0561,5,979.46,25
ITEM001462,ORD00411,PROD0177,3,1270.19,30
ITEM001463,ORD00092,PROD0361,3,932.28,25
ITEM001464,ORD00825,PROD0325,2,1246.45,0
ITEM001465,ORD00937,PROD0416,1,483.13,15
ITEM001466,ORD00655,PROD0392,2,319.18,30
ITEM001467,ORD00725,PROD0360,4,518.76,15
ITEM001468,ORD00918,PROD0164,3,1439.78,10
ITEM001469,ORD00017,PROD0195,1,881.13,20
ITEM001470,ORD00718,PROD0304,5,1140.02,20
ITEM001471,ORD00183,PROD0078,4,313.96,0
ITEM001472,ORD00729,PROD0415,5,1281.27,5
ITEM001473,ORD00734,PROD0546,3,543.62,5
ITEM001474,ORD00944,PROD0107,4,1270.61,25
ITEM001475,ORD00835,PROD0584,3,1456.7,10
ITEM001476,ORD00231,PROD0042,4,383.94,5
ITEM001477,ORD00684,PROD0027,3,751.85,30
ITEM001478,ORD00712,PROD0252,2,1315.2,15
ITEM001479,ORD00664,PROD0149,2,38.38,5
ITEM001480,ORD00988,PROD0495,1,1260.14,15
ITEM001481,ORD00570,PROD0582,5,304.51,5
ITEM001482,ORD00869,PROD0595,5,611.43,20
ITEM001483,ORD00910,PROD0268,4,1065.98,10
ITEM001484,ORD00823,PROD0442,3,567.94,5
ITEM001485,ORD00328,PROD0079,-2,1437.97,5
ITEM001486,ORD00330,PROD0552,2,876.86,0
ITEM001487,ORD00940,PROD0488,5,812.33,0
ITEM001488,ORD00827,PROD0234,5,1085.76,25
ITEM001489,ORD00719,PROD0230,5,708.62,20
ITEM001490,ORD00857,PROD0472,1,935.83,15
ITEM001491,ORD00606,PROD0067,4,1430.68,5
ITEM001492,ORD00023,PROD0460,5,847.31,0
ITEM001493,ORD00918,PROD0489,3,1304.01,5
ITEM001494,ORD00066,PROD0067,3,1433.01,10
ITEM001495,ORD00584,PROD0029,3,1076.15,15
ITEM001496,ORD00442,PROD0406,2,338.5,15
ITEM001497,ORD00318,PROD0312,5,509.19,20
ITEM001498,ORD00818,PROD0417,5,233.46,20
ITEM001499,ORD00698,PROD0323,5,1296.85,20
ITEM001500,INVALID01500,PROD0123,3,1166.44,0
ITEM001501,ORD00629,PROD0543,1,632.29,5
ITEM001502,ORD00751,PROD0255,2,1470.08,30
ITEM001503,ORD00778,PROD0186,2,63.64,15
ITEM001504,ORD00747,PROD0340,1,151.88,15
ITEM001505,ORD00588,PROD0418,4,584.31,15
ITEM001506,ORD00142,PROD0188,3,161.88,10
ITEM001507,ORD00182,PROD0259,4,759.53,5
ITEM001508,ORD00267,PROD0206,4,355.43,25
ITEM001509,ORD00649,PROD0348,1,688.56,0
ITEM001510,ORD00537,PROD0021,3,1321.37,0
ITEM001511,ORD00571,PROD0383,1,161.33,0
ITEM001512,ORD00987,PROD0013,5,26.9,15
ITEM001513,ORD00314,PROD0582,1,853.78,30
ITEM001514,ORD00072,PROD0194,2,961.99,15
ITEM001515,ORD00187,PROD0224,5,1464.15,0
ITEM001516,ORD00894,PROD0384,2,869.5,15
ITEM001517,ORD00724,PROD0520,2,240.3,30
ITEM001518,ORD00456,PROD0040,-3,1404.23,30
ITEM001519,ORD00964,PROD0320,1,1403.85,0
ITEM001520,ORD00358,PROD0531,2,267.73,0
ITEM001521,ORD00510,PROD0159,2,1496.07,10
ITEM001522,ORD00961,PROD0562,4,1251.02,30
ITEM001523,ORD00459,PROD0568,1,116.89,5
ITEM001524,ORD00375,PROD0246,2,1441.37,15
ITEM001525,ORD00193,PROD0043,4,550.32,15
ITEM001526,ORD00831,PROD0102,5,1274.71,0
ITEM001527,ORD00680,PROD0540,3,853.24,25
ITEM001528,ORD00545,PROD0404,5,1140.25,25
