product_id,old_name,category,base_price,quantity,status,region,priority,user_id,price,amount
P02718,Face Wash,Home,2704.28,4,Completed,West,Medium,U0118,2704.28,10817.12
P02719,Headphones,Books,4372.14,3,Returned,West,Medium,U0050,4372.14,13116.42
P02720,Mixer,Sports,3468.13,2,Completed,West,High,U1205,3468.13,6936.26
P02721,Mixer,Electronics,646.75,7,Pending,East,Medium,U0543,646.75,4527.25
P02722,Mixer,Clothing,823.96,5,Completed,North,Medium,U0327,823.96,4119.8
P02723,Running Shoes,Sports,2197.8,3,Pending,West,Low,U0944,2197.80,6593.4
P02724,Novel,Books,1058.97,5,Pending,North,High,U1270,1058.97,5294.85
P02725,Running Shoes,Beauty,236.46,3,Completed,North,High,U0602,236.46,709.38
P02726,Wireless Mouse,Electronics,4044.57,3,Completed,South,Medium,U0102,4044.57,12133.71
P02727,Mixer,Sports,195.66,7,Pending,South,Low,U1254,195.66,1369.62
P02728,Face Wash,Electronics,4170.38,6,Completed,North,Medium,U0388,4170.38,25022.28
P02729,Headphones,Clothing,806.11,6,Pending,East,High,U1235,806.11,4836.66
P02730,Novel,Books,4875.92,5,Pending,West,Medium,U0649,4875.92,24379.6
P02731,T-Shirt,Beauty,3058.98,1,Completed,West,Medium,U1454,3058.98,3058.98
P02732,Face Wash,Books,3701.42,2,Completed,West,High,U0339,3701.42,7402.84
P02733,Novel,Electronics,641.37,1,Completed,South,Low,U0184,641.37,641.37
P02734,Running Shoes,Sports,4324.31,1,Pending,South,Medium,U0056,4324.31,4324.31
P02735,Running Shoes,Clothing,4212.04,6,Completed,West,Low,U0979,4212.04,25272.24
P02736,Face Wash,Clothing,3299.66,2,Returned,North,Low,U1306,3299.66,6599.32
P02737,Running Shoes,Books,2561.15,6,Returned,South,High,,2561.15,15366.9
P02738,Mixer,Sports,3635.3,6,Completed,West,Medium,U1152,3635.30,21811.8
P02739,Wireless Mouse,Sports,129.05,7,Completed,North,High,U0717,129.05,903.35
P02740,Headphones,Electronics,3002.96,6,Completed,West,Medium,U1008,3002.96,18017.76
P02741,Wireless Mouse,Books,4252.29,4,Returned,South,High,U0216,4252.29,17009.16
P02742,Novel,Books,1848.81,1,Completed,East,Medium,U1114,1848.81,1848.81
P02743,Headphones,Home,630.62,7,Completed,East,Low,U0944,630.62,4414.34
P02744,Headphones,Books,2162.3,7,Pending,South,High,U0314,2162.30,15136.1
P02745,Wireless Mouse,Clothing,3662.81,1,Completed,North,Low,U0233,3662.81,3662.81
P02746,Face Wash,Electronics,625.78,7,Completed,West,Medium,U0745,625.78,4380.46
P02747,Headphones,Sports,1109.64,1,Completed,South,Medium,U0575,1109.64,1109.64
P02748,Wireless Mouse,Books,823.0,4,Completed,North,Low,U0888,823.00,3292.0
P02749,Headphones,Electronics,4005.04,3,Completed,West,Low,U0247,4005.04,12015.12
P02750,T-Shirt,Books,408.17,7,Completed,West,High,U0442,408.17,2857.19
P02751,Face Wash,Sports,3464.27,5,Cancelled,South,Low,U0135,3464.27,17321.35
P02752,Mixer,Beauty,1895.64,5,Completed,West,Medium,U1016,1895.64,9478.2
P02753,Headphones,Sports,3803.38,4,Pending,East,Medium,U1026,3803.38,15213.52
P02754,T-Shirt,Sports,4825.48,1,Completed,East,Medium,U0161,4825.48,4825.48
P02755,Mixer,Sports,661.27,5,Completed,West,High,U0140,661.27,3306.35
P02756,Mixer,Books,1640.49,4,Completed,South,High,U0304,1640.49,6561.96
P02757,Novel,Home,4069.61,6,Completed,West,Low,U1484,4069.61,24417.66
P02758,Headphones,Sports,1404.18,2,Completed,South,Medium,,1404.18,2808.36
P02759,Wireless Mouse,Clothing,1154.09,5,Completed,South,Low,U0937,1154.09,5770.45
P02760,Headphones,Clothing,4144.35,2,Completed,East,Medium,U1371,4144.35,8288.7
P02761,T-Shirt,Electronics,4936.7,1,Completed,East,Medium,,4936.70,4936.7
P02762,Mixer,Home,2828.71,5,Completed,North,Low,U0407,2828.71,14143.55
P02763,Headphones,Electronics,1462.44,4,Completed,South,Low,U1493,1462.44,5849.76
P02764,Wireless Mouse,Clothing,2052.97,3,Completed,West,Medium,U0164,2052.97,6158.91
P02765,Novel,Clothing,933.64,5,Pending,South,Low,U0862,933.64,4668.2
P02766,Headphones,Beauty,3833.25,5,Completed,East,Low,U0240,3833.25,19166.25
P02767,Face Wash,Sports,3890.02,5,Completed,South,High,U1237,3890.02,19450.1
P02768,Novel,Clothing,4388.09,5,Cancelled,North,Low,U0149,4388.09,21940.45
P02769,Wireless Mouse,Books,230.35,4,Completed,West,Medium,U0584,230.35,921.4
P02770,T-Shirt,Books,2853.71,4,Completed,South,Low,U1127,2853.71,11414.84
P02771,Mixer,Electronics,1149.85,3,Completed,West,High,U1207,1149.85,3449.55
P02772,Headphones,Electronics,1770.33,4,Returned,West,Low,U0505,1770.33,7081.32
P02773,Wireless Mouse,Sports,3946.28,4,Completed,East,Medium,U0525,3946.28,15785.12
P02774,Novel,Sports,1040.96,1,Cancelled,South,Medium,U1404,1040.96,1040.96
P02775,Face Wash,Beauty,3227.87,7,Pending,West,High,U0775,3227.87,22595.09
P02776,Wireless Mouse,Home,3307.37,1,Completed,East,High,U1048,3307.37,3307.37
P02777,Running Shoes,Electronics,4775.06,7,Completed,North,Low,U0701,4775.06,33425.42
P02778,Face Wash,Sports,3898.29,2,Completed,North,High,U1157,3898.29,7796.58
P02779,Novel,Electronics,4037.81,3,Completed,South,Medium,U1018,4037.81,12113.43
P02780,T-Shirt,Sports,2704.84,7,Completed,West,High,U0050,2704.84,18933.88
P02781,Mixer,Clothing,1015.23,1,Pending,South,High,U0958,1015.23,1015.23
P02782,Novel,Electronics,2185.26,3,Completed,West,Medium,U0695,2185.26,6555.78
P02783,T-Shirt,Clothing,2792.5,3,Completed,East,Medium,U0026,2792.50,8377.5
P02784,Headphones,Electronics,3424.25,5,Pending,North,Medium,U0650,3424.25,17121.25
P02785,Wireless Mouse,Home,3077.77,6,Pending,North,Medium,U0011,3077.77,18466.62
P02786,Running Shoes,Beauty,2030.49,6,Returned,North,Low,U0808,2030.49,12182.94
P02787,Face Wash,Books,1400.03,6,Completed,North,Low,U1126,1400.03,8400.18
P02788,Face Wash,Books,924.33,3,Completed,,Low,U0011,924.33,2772.99
P02789,Wireless Mouse,Books,3499.84,5,Completed,West,High,U1136,3499.84,17499.2
P02790,Running Shoes,Clothing,3262.45,2,Pending,South,Low,U0772,3262.45,6524.9
P02791,Wireless Mouse,Sports,3468.13,2,Completed,East,Low,U0770,3468.13,6936.26
P02792,Headphones,Books,1925.38,6,Cancelled,North,Low,U0973,1925.38,11552.28
P02793,T-Shirt,Home,1385.8,2,Completed,West,Medium,U1191,1385.80,2771.6
P02794,Novel,Books,3822.63,5,Cancelled,South,High,U0407,3822.63,19113.15
P02795,Face Wash,Electronics,3890.87,6,Pending,West,Medium,U1069,3890.87,23345.22
P02796,Headphones,Clothing,2332.52,7,Cancelled,South,Low,U0842,2332.52,16327.64
P02797,T-Shirt,Electronics,3098.33,7,Completed,West,High,U0717,,21688.31
P02798,Headphones,Electronics,1930.25,5,Completed,West,Low,U0359,1930.25,9651.25
P02799,Running Shoes,Electronics,3539.54,2,Completed,North,High,U0554,3539.54,7079.08
P02800,Face Wash,Beauty,4195.04,6,Completed,South,Low,U0285,4195.04,25170.24
P02801,Novel,Beauty,3472.34,7,Completed,East,High,U0400,3472.34,24306.38
P02802,Wireless Mouse,Sports,2611.65,5,Pending,West,Low,U1475,2611.65,13058.25
P02803,Wireless Mouse,Clothing,2347.42,4,Completed,East,High,U1468,2347.42,9389.68
P02804,T-Shirt,Home,3247.37,7,Cancelled,North,Low,U0388,3247.37,22731.59
P02805,Novel,Home,3431.07,4,Completed,East,Low,U1380,3431.07,13724.28
P02806,Mixer,Home,2837.77,5,Completed,West,High,U0784,2837.77,14188.85
P02807,Running Shoes,Electronics,3162.22,5,Completed,West,Low,U0425,3162.22,15811.1
P02808,T-Shirt,Beauty,573.28,1,Pending,West,High,U1030,573.28,573.28
P02809,Mixer,Clothing,4763.65,7,Completed,South,Medium,U0441,4763.65,33345.55
P02810,Headphones,Electronics,3974.79,1,Cancelled,East,Medium,U0356,3974.79,3974.79
P02811,Running Shoes,Beauty,1932.25,3,Completed,South,Medium,U0919,1932.25,5796.75
P02812,Headphones,Beauty,2857.78,7,Returned,West,High,U0765,2857.78,20004.46
P02813,Novel,Books,331.89,6,Completed,West,High,U0554,331.89,1991.34
P02814,Face Wash,Books,302.02,3,Completed,North,Medium,U0268,302.02,906.06
P02815,Running Shoes,Clothing,1328.91,3,Pending,North,Low,U0992,1328.91,3986.73
P02816,Mixer,Clothing,3479.54,2,Cancelled,West,Low,U1241,3479.54,6959.08
P02817,Face Wash,Clothing,4275.52,4,Completed,South,Low,U0064,4275.52,17102.08
P02818,Wireless Mouse,Electronics,2840.01,2,Cancelled,South,Medium,U0442,2840.01,5680.02
P02819,Mixer,Sports,2707.45,6,Completed,West,High,U0541,2707.45,16244.7
P02820,T-Shirt,Clothing,2071.32,5,Pending,East,High,U1299,2071.32,10356.6
P02821,Wireless Mouse,Books,891.83,1,Completed,South,High,U0470,891.83,891.83
P02822,Wireless Mouse,Sports,679.94,6,Completed,West,Medium,U1240,679.94,4079.64
P02823,T-Shirt,Electronics,3827.33,5,Completed,North,Low,U0878,3827.33,19136.65
P02824,Running Shoes,Sports,4644.77,6,Cancelled,West,High,U1218,4644.77,27868.62
P02825,Wireless Mouse,Home,2345.59,5,Returned,South,High,U0712,2345.59,11727.95
P02826,Novel,Sports,3331.28,7,Completed,West,Medium,U0013,3331.28,23318.96
P02827,Mixer,Clothing,4580.84,1,Cancelled,East,Low,U0222,4580.84,4580.84
P02828,Face Wash,Electronics,541.56,5,Completed,East,Medium,U1420,541.56,2707.8
P02829,Wireless Mouse,Clothing,3875.36,3,Pending,South,Low,U0881,3875.36,11626.08
P02830,Mixer,Books,3122.4,6,Completed,,Low,U0839,3122.40,18734.4
P02831,Headphones,Home,3033.32,1,Completed,East,Medium,U0752,3033.32,3033.32
P02832,Mixer,Books,1533.45,5,Completed,East,Low,U0270,1533.45,7667.25
P02833,Face Wash,Clothing,3451.08,3,Completed,North,High,U1322,3451.08,10353.24
P02834,Mixer,Clothing,3994.51,3,Completed,South,Low,U0732,3994.51,11983.53
P02835,T-Shirt,Clothing,653.01,7,Pending,North,Medium,U0844,653.01,4571.07
P02836,Face Wash,Beauty,2714.26,4,Completed,North,High,U0616,2714.26,10857.04
P02837,Running Shoes,Home,596.2,3,Returned,East,Medium,U1456,596.20,1788.6
P02838,Headphones,Clothing,4375.61,2,Pending,West,High,U1432,4375.61,8751.22
P02839,T-Shirt,Clothing,2587.42,1,Completed,North,Medium,U0065,2587.42,2587.42
P02840,Running Shoes,Books,4059.03,1,Completed,South,High,U1062,4059.03,4059.03
P02841,Mixer,Books,1903.62,1,Pending,South,Low,U0028,1903.62,1903.62
P02842,Face Wash,Clothing,712.88,5,Returned,West,Low,U1313,712.88,3564.4
P02843,Headphones,Electronics,303.35,6,Returned,South,Medium,U0237,303.35,1820.1
P02844,T-Shirt,Beauty,1479.4,5,Pending,North,High,U1150,1479.40,7397.0
P02845,Running Shoes,Books,1296.75,2,Completed,West,Medium,U0384,1296.75,2593.5
P02846,Running Shoes,Electronics,2845.72,6,Pending,South,Low,U0326,2845.72,17074.32
P02847,Headphones,Beauty,206.52,7,Completed,South,Low,U0085,206.52,1445.64
P02848,Novel,Clothing,2650.8,3,Completed,North,Low,U0749,2650.80,7952.4
P02849,Mixer,Home,2019.68,5,Pending,North,Medium,U0246,2019.68,10098.4
P02850,Headphones,Sports,2927.9,6,Cancelled,North,Low,U0388,2927.90,17567.4
P02851,Running Shoes,Sports,3541.85,3,Returned,North,Low,U0929,3541.85,10625.55
P02852,Wireless Mouse,Clothing,3207.05,6,Completed,West,Low,U0266,3207.05,19242.3
P02853,T-Shirt,Books,4924.76,3,Pending,West,Medium,U0761,4924.76,14774.28
P02854,Headphones,Electronics,777.5,6,Cancelled,West,High,U0804,777.50,4665.0
P02855,Novel,Home,2205.71,5,Completed,East,Medium,U1229,2205.71,11028.55
P02856,Running Shoes,Beauty,2181.67,5,Completed,North,Low,U0228,2181.67,10908.35
P02857,Mixer,Clothing,2143.56,2,Completed,North,Low,U0240,2143.56,4287.12
P02858,Running Shoes,Home,3352.61,7,Completed,West,Medium,U1097,3352.61,23468.27
P02859,Mixer,Home,2500.16,7,Completed,South,Medium,U0388,2500.16,17501.12
P02860,Headphones,Books,2635.42,4,Completed,South,Medium,U0378,2635.42,10541.68
P02861,Mixer,Beauty,2218.54,1,Cancelled,North,High,U0212,2218.54,2218.54
P02862,Face Wash,Home,4959.33,5,Completed,North,High,U0795,4959.33,24796.65
P02863,Face Wash,Books,4645.05,5,Completed,West,Low,U0676,4645.05,23225.25
P02864,Face Wash,Electronics,1607.85,3,Completed,North,Low,U0649,1607.85,4823.55
P02865,Novel,Books,646.81,4,Completed,South,Medium,U0171,646.81,2587.24
P02866,Novel,Electronics,4214.85,7,Returned,South,Medium,U1176,4214.85,29503.95
P02867,Wireless Mouse,Electronics,4986.13,5,Completed,North,Medium,U0809,4986.13,24930.65
P02868,Novel,Home,1533.78,6,Completed,West,High,U0104,1533.78,9202.68
P02869,Headphones,Books,1853.15,7,Cancelled,West,Low,U1246,1853.15,12972.05
P02870,Running Shoes,Electronics,4714.0,4,Completed,,High,U1306,4714.00,18856.0
P02871,Running Shoes,Beauty,3584.53,1,Pending,West,Medium,U1412,3584.53,3584.53
P02872,Wireless Mouse,Home,1548.63,6,Completed,South,High,U0372,1548.63,9291.78
P02873,Novel,Books,2947.13,3,Completed,North,Medium,U0129,2947.13,8841.39
P02874,Mixer,Books,4726.72,2,Cancelled,South,Medium,U1428,4726.72,9453.44
P02875,Wireless Mouse,Sports,4077.88,6,Completed,North,Low,U0220,4077.88,24467.28
P02876,Mixer,Books,3734.98,7,Completed,West,High,U1197,3734.98,26144.86
P02877,Mixer,Home,3711.28,1,Completed,East,Low,U0472,3711.28,3711.28
P02878,T-Shirt,Beauty,972.3,6,Completed,East,Medium,U0988,972.30,5833.8
P02879,Running Shoes,Books,4140.94,4,Cancelled,East,Low,U1477,4140.94,16563.76
P02880,Face Wash,Sports,1452.98,4,Pending,South,Low,,1452.98,5811.92
P02881,Novel,Home,4658.8,1,Completed,East,Low,U1076,4658.80,4658.8
P02882,Mixer,Electronics,1886.74,7,Completed,South,Low,U0094,1886.74,13207.18
P02883,T-Shirt,Clothing,4302.54,4,Pending,West,Low,U1045,4302.54,17210.16
P02884,Running Shoes,Clothing,1404.54,6,Cancelled,North,High,U0106,1404.54,8427.24
P02885,Face Wash,Electronics,2621.18,2,Completed,East,Low,U1224,2621.18,5242.36
P02886,Mixer,Books,623.74,6,Cancelled,South,High,U1376,623.74,3742.44
P02887,Mixer,Clothing,3334.58,2,Completed,West,Low,U1305,3334.58,6669.16
P02888,Wireless Mouse,Clothing,4196.79,4,Pending,West,Medium,U1306,4196.79,16787.16
P02889,Wireless Mouse,Electronics,3620.39,6,Returned,East,Low,U0612,3620.39,21722.34
P02890,Running Shoes,Books,2663.97,4,Completed,West,Low,U0849,2663.97,10655.88
P02891,Face Wash,Books,321.07,7,Completed,West,Low,U1269,321.07,2247.49
P02892,Mixer,Electronics,4673.86,2,Completed,West,Medium,U0948,4673.86,9347.72
P02893,Running Shoes,Books,3556.9,7,Completed,South,Low,U0854,3556.90,24898.3
P02894,Running Shoes,Books,3754.73,4,Completed,West,High,U0429,3754.73,15018.92
P02895,Headphones,Home,3993.93,5,Pending,West,Medium,U1062,3993.93,19969.65
P02896,Novel,Home,3763.94,3,Completed,West,High,U1443,3763.94,11291.82
P02897,Wireless Mouse,Electronics,2261.47,6,Completed,West,High,U0302,2261.47,13568.82
P02898,Face Wash,Beauty,3694.75,5,Completed,West,Medium,U0639,3694.75,18473.75
P02899,Mixer,Clothing,3162.63,7,Completed,South,High,U0071,3162.63,22138.41
P02900,Running Shoes,Home,4284.68,4,Completed,West,Low,U0646,4284.68,17138.72
P02901,Mixer,Clothing,4032.05,4,Completed,West,High,U0525,4032.05,16128.2
P02902,Headphones,Sports,302.73,3,Completed,North,Low,U0174,302.73,908.19
P02903,Face Wash,Electronics,1956.55,4,Returned,West,Medium,U0090,1956.55,7826.2
P02904,Running Shoes,Beauty,270.11,3,Completed,West,Medium,U0368,270.11,810.33
P02905,Mixer,Sports,600.17,6,Returned,South,High,U0801,,3601.02
P02906,Wireless Mouse,Sports,3046.91,2,Completed,West,High,U1231,3046.91,6093.82
P02907,Novel,Books,4381.73,3,Pending,South,Low,U1086,4381.73,13145.19
P02908,Headphones,Sports,687.14,3,Completed,East,Medium,U0319,687.14,2061.42
P02909,Face Wash,Electronics,2310.34,5,Pending,West,High,U0824,2310.34,11551.7
P02910,Headphones,Home,4563.31,4,Completed,North,Medium,U0551,4563.31,18253.24
P02911,Wireless Mouse,Electronics,4090.07,6,Returned,South,Low,U0060,4090.07,24540.42
P02912,Face Wash,Home,2646.37,2,Completed,East,Medium,U1129,2646.37,5292.74
P02913,Headphones,Sports,3880.7,1,Pending,North,High,U1263,3880.70,3880.7
P02914,T-Shirt,Sports,2661.2,7,Cancelled,South,Medium,U1486,2661.20,18628.4
P02915,Wireless Mouse,Beauty,874.65,3,Pending,East,Medium,U0127,874.65,2623.95
P02916,Wireless Mouse,Home,711.21,1,Completed,North,Medium,U0083,711.21,711.21
P02917,Wireless Mouse,Sports,1023.0,4,Completed,West,Medium,U1244,1023.00,4092.0
P02918,T-Shirt,Books,1819.52,7,Cancelled,North,High,U1432,1819.52,12736.64
P02919,T-Shirt,Clothing,4659.59,3,Completed,North,Medium,U0946,4659.59,13978.77
P02920,Mixer,Beauty,4018.42,1,Completed,North,Medium,U0586,4018.42,4018.42
P02921,Running Shoes,Electronics,2220.73,5,Completed,South,High,U0647,2220.73,11103.65
P02922,Novel,Beauty,2516.08,1,Completed,West,Low,U1454,2516.08,2516.08
P02923,Headphones,Clothing,1401.49,7,Pending,West,High,U0890,1401.49,9810.43
P02924,Mixer,Home,3551.33,5,Completed,South,Medium,U0574,3551.33,17756.65
P02925,Headphones,Electronics,4033.55,7,Completed,North,High,U0513,4033.55,28234.85
P02926,Novel,Electronics,1270.63,2,Completed,West,Low,U1103,1270.63,2541.26
P02927,Running Shoes,Home,304.93,4,Completed,North,Medium,U0065,304.93,1219.72
P02928,T-Shirt,Beauty,3157.06,6,Pending,West,High,U0183,3157.06,18942.36
P02929,Running Shoes,Sports,2856.31,1,Completed,South,Medium,U1090,2856.31,2856.31
P02930,T-Shirt,Beauty,2070.44,3,Completed,East,Low,U0835,2070.44,6211.32
P02931,Novel,Clothing,3255.08,7,Completed,North,Low,U1232,3255.08,22785.56
P02932,Running Shoes,Books,2798.01,7,Returned,West,Medium,U0054,2798.01,19586.07
P02933,Mixer,Sports,1327.85,4,Completed,West,Medium,U1245,1327.85,5311.4
P02934,Face Wash,Beauty,2048.87,1,Completed,West,Medium,U0236,2048.87,2048.87
P02935,Mixer,Books,2197.76,3,Completed,South,Medium,U0889,2197.76,6593.28
P02936,Headphones,Books,4413.22,3,Completed,South,High,U0612,4413.22,13239.66
P02937,Mixer,Home,4808.43,7,Completed,East,Medium,U0959,4808.43,33659.01
P02938,Novel,Clothing,4475.71,6,Pending,South,Low,U0438,4475.71,26854.26
P02939,Wireless Mouse,Clothing,3623.97,7,Completed,North,Low,U1004,3623.97,25367.79
P02940,Headphones,Clothing,2966.46,6,Completed,South,Medium,,2966.46,17798.76
P02941,Running Shoes,Sports,3477.38,7,Completed,West,Medium,U1460,3477.38,24341.66
P02942,Headphones,Electronics,4701.64,7,Cancelled,North,Medium,U0694,4701.64,32911.48
P02943,Face Wash,Sports,1324.99,3,Completed,South,High,U0963,1324.99,3974.97
P02944,T-Shirt,Beauty,2722.09,6,Completed,North,Medium,U1445,2722.09,16332.54
P02945,Running Shoes,Books,3479.08,3,Completed,North,High,U1132,3479.08,10437.24
P02946,Headphones,Books,3428.31,1,Completed,South,High,U0524,3428.31,3428.31
P02947,Running Shoes,Electronics,1336.17,7,Pending,North,Low,U1467,1336.17,9353.19
P02948,Running Shoes,Beauty,2974.98,2,Completed,West,High,U0404,2974.98,5949.96
P02949,Running Shoes,Electronics,3999.97,6,Completed,West,Medium,U0343,3999.97,23999.82
P02950,T-Shirt,Books,2427.89,5,Completed,South,Medium,U0800,2427.89,12139.45
P02951,Novel,Sports,3987.16,5,Completed,South,Medium,U1351,3987.16,19935.8
P02952,Mixer,Clothing,1863.42,5,Completed,West,High,U0214,1863.42,9317.1
P02953,Running Shoes,Books,4699.92,2,Cancelled,South,High,U1024,4699.92,9399.84
P02954,Wireless Mouse,Home,2716.25,3,Completed,West,Medium,U0322,2716.25,8148.75
P02955,Novel,Clothing,3020.14,3,Completed,North,Low,U1102,3020.14,9060.42
P02956,Face Wash,Books,253.67,4,Completed,South,Medium,U1079,253.67,1014.68
P02957,T-Shirt,Sports,934.32,5,Cancelled,East,Low,U0784,934.32,4671.6
P02958,Headphones,Electronics,3201.38,5,Pending,West,Medium,U0856,3201.38,16006.9
P02959,T-Shirt,Clothing,2157.36,3,Returned,West,High,U1095,2157.36,6472.08
P02960,Headphones,Sports,2590.0,5,Completed,North,Medium,U1092,2590.00,12950.0
P02961,T-Shirt,Beauty,408.56,3,Completed,East,Low,U0180,408.56,1225.68
P02962,Headphones,Home,4187.26,7,Completed,East,Medium,U0380,4187.26,29310.82
P02963,Running Shoes,Clothing,3944.08,7,Completed,East,Low,U0933,3944.08,27608.56
P02964,Mixer,Electronics,1008.23,3,Completed,West,Low,U0450,1008.23,3024.69
P02965,Headphones,Beauty,3208.21,6,Completed,West,Medium,U1285,3208.21,19249.26
P02966,Headphones,Sports,4109.74,3,Completed,East,High,U1471,4109.74,12329.22
P02967,Wireless Mouse,Home,3240.19,1,Completed,South,Medium,U0131,3240.19,3240.19
P02968,Headphones,Electronics,1620.95,1,Pending,East,Medium,U1258,1620.95,1620.95
P02969,Wireless Mouse,Sports,3314.94,1,Completed,North,Medium,U0904,3314.94,3314.94
P02970,Face Wash,Sports,1131.26,1,Pending,East,Low,U1178,1131.26,1131.26
P02971,Running Shoes,Clothing,1659.45,2,Completed,East,High,U0330,1659.45,3318.9
P02972,Wireless Mouse,Clothing,1276.34,4,Pending,East,Medium,U0637,1276.34,5105.36
P02973,Mixer,Electronics,2828.93,4,Completed,South,High,U0053,2828.93,11315.72
P02974,Novel,Books,630.31,3,Completed,East,High,U0468,630.31,1890.93
P02975,Running Shoes,Books,4673.22,7,Returned,East,Medium,U0640,4673.22,32712.54
P02976,Wireless Mouse,Sports,1734.21,5,Completed,West,High,U0413,1734.21,8671.05
P02977,Running Shoes,Clothing,1172.95,1,Completed,East,High,U1038,1172.95,1172.95
P02978,Running Shoes,Home,2533.09,4,Pending,North,Medium,U0496,2533.09,10132.36
P02979,Running Shoes,Home,1457.29,4,Completed,West,Low,U0368,1457.29,5829.16
P02980,Face Wash,Sports,2721.03,1,Pending,South,High,U0539,2721.03,2721.03
P02981,Mixer,Clothing,1807.69,7,Cancelled,West,Low,U0637,1807.69,12653.83
P02982,T-Shirt,Electronics,747.13,2,Completed,South,Medium,U1476,747.13,1494.26
P02983,T-Shirt,Electronics,1402.89,2,Pending,South,Low,U0515,1402.89,2805.78
P02984,Wireless Mouse,Electronics,2248.36,4,Pending,North,Medium,U0481,2248.36,8993.44
P02985,Running Shoes,Home,248.44,2,Completed,East,High,U0414,248.44,496.88
P02986,Wireless Mouse,Clothing,3876.15,6,Completed,North,Low,U0228,3876.15,23256.9
P02987,Face Wash,Clothing,3146.94,1,Completed,West,High,U0137,3146.94,3146.94
P02988,Face Wash,Home,3046.66,7,Completed,South,Low,U1264,3046.66,21326.62
P02989,Headphones,Electronics,2775.64,4,Pending,West,Medium,U0791,2775.64,11102.56
P02990,Face Wash,Electronics,2992.53,1,Completed,South,Medium,U0835,2992.53,2992.53
P02991,Headphones,Sports,4679.79,2,Completed,West,Low,U0472,4679.79,9359.58
P02992,Mixer,Books,141.99,1,Completed,South,Medium,U0518,141.99,141.99
P02993,Wireless Mouse,Beauty,334.22,2,Cancelled,North,High,U1485,334.22,668.44
P02994,Novel,Books,1038.32,7,Completed,South,Medium,U0305,1038.32,7268.24
P02995,Mixer,Clothing,919.78,2,Cancelled,East,Medium,U0655,919.78,1839.56
P02996,Face Wash,Clothing,987.85,1,Pending,North,Medium,U0181,987.85,987.85
P02997,Mixer,Clothing,3392.53,7,Completed,East,Low,U0030,3392.53,23747.71
P02998,Mixer,Books,2351.47,2,Completed,West,High,U0972,2351.47,4702.94
P02999,Mixer,Beauty,4959.72,6,Completed,West,Medium,U0765,4959.72,29758.32
P03000,Face Wash,Sports,1211.74,3,Pending,South,Medium,U0040,1211.74,3635.22
P03001,Novel,Books,1623.07,1,Cancelled,South,Low,U0187,1623.07,1623.07
P03002,Running Shoes,Beauty,4922.78,3,Completed,West,Medium,U0319,4922.78,14768.34
P03003,Mixer,Electronics,4175.61,1,Completed,North,Medium,U1251,4175.61,4175.61
P03004,Headphones,Electronics,2402.02,2,Completed,East,Medium,U0732,2402.02,4804.04
P03005,Face Wash,Clothing,2817.52,2,Pending,West,Medium,U0892,2817.52,5635.04
P03006,Mixer,Home,4231.57,7,Completed,North,High,U0324,4231.57,29620.99
P03007,Novel,Clothing,2456.8,4,Pending,East,Medium,U0943,2456.80,9827.2
P03008,Running Shoes,Home,1109.52,6,Completed,South,Medium,U1067,1109.52,6657.12
P03009,Face Wash,Beauty,4159.38,4,Completed,North,High,U0656,4159.38,16637.52
P03010,T-Shirt,Electronics,2735.09,3,Completed,North,High,U1302,2735.09,8205.27
P03011,Running Shoes,Books,849.91,2,Completed,West,Medium,U1343,849.91,1699.82
P03012,Headphones,Home,2577.37,4,Completed,East,Medium,U0174,2577.37,10309.48
P03013,Mixer,Beauty,2124.7,2,Completed,West,Low,U0685,2124.70,4249.4
P03014,Novel,Electronics,4396.53,1,Returned,South,Low,U1065,4396.53,4396.53
P03015,T-Shirt,Books,717.67,4,Completed,South,High,U0409,717.67,2870.68
P03016,Novel,Home,4388.53,3,Completed,East,Medium,U1347,4388.53,13165.59
P03017,T-Shirt,Clothing,2609.83,7,Completed,East,Low,U0180,2609.83,18268.81
P03018,Face Wash,Clothing,2081.39,4,Completed,East,High,U0854,2081.39,8325.56
P03019,T-Shirt,Clothing,893.64,2,Completed,West,High,U1183,893.64,1787.28
P03020,Headphones,Beauty,3534.01,5,Returned,East,High,U0037,3534.01,17670.05
P03021,Headphones,Clothing,4641.35,5,Completed,East,Medium,U0406,4641.35,23206.75
P03022,Wireless Mouse,Sports,1939.35,7,Completed,West,Medium,U0539,1939.35,13575.45
P03023,Headphones,Electronics,1283.77,7,Completed,South,Low,U0376,1283.77,8986.39
P03024,Running Shoes,Beauty,2818.85,6,Completed,South,High,U0256,2818.85,16913.1
P03025,T-Shirt,Books,4001.31,7,Completed,North,High,U0278,4001.31,28009.17
P03026,Headphones,Clothing,118.46,2,Cancelled,South,High,U0249,118.46,236.92
P03027,Face Wash,Electronics,3193.75,1,Completed,East,High,U0693,3193.75,3193.75
P03028,Novel,Home,3022.93,4,Completed,South,Low,U1041,3022.93,12091.72
P03029,Novel,Clothing,1658.95,7,Returned,West,Medium,U1392,1658.95,11612.65
P03030,Wireless Mouse,Electronics,2311.97,5,Completed,South,Medium,U0125,2311.97,11559.85
P03031,Novel,Sports,1310.12,1,Completed,South,High,U1336,1310.12,1310.12
P03032,T-Shirt,Home,3970.44,2,Completed,North,Low,U0212,3970.44,7940.88
P03033,Wireless Mouse,Sports,3209.22,1,Completed,North,Medium,U0472,3209.22,3209.22
